stac_id,collect_id,datetime,start_datetime,end_datetime,center_lon,center_lat,platform,constellation,instrument_mode,frequency_band,center_frequency,polarizations,orbit_state,product_type,observation_direction,incidence_angle,azimuth,squint_angle,layover_angle,look_angle,resolution_range,resolution_azimuth,resolution_ground_range,pixel_spacing_range,pixel_spacing_azimuth,image_length,image_width,looks_range,looks_azimuth,orbital_plane,collection_type,super_classe,stac_browser_link
CAPELLA_C14_SP_GEO_HH_20240810020718_20240810020747,7fcc112e-1874-4be0-985c-5c97d120a79a,2024-08-10T02:07:33.029716Z,2024-08-10T02:07:18.261681Z,2024-08-10T02:07:47.797752Z,-121.51501129,39.53324518,capella-14,capella,spotlight,X,9.65,HH,ascending,GEO,right,39.3,343.8,0.0,,35.4,0.38,0.56,0.6,0.35,0.35,5005.8660148730905,4973.872098035568,1,9,45,spotlight_legacy,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-08/capella-open-data-2024-08-10/CAPELLA_C14_SP_GEO_HH_20240810020718_20240810020747/CAPELLA_C14_SP_GEO_HH_20240810020718_20240810020747.json
CAPELLA_C10_SP_SLC_HH_20240222001558_20240222001631,8488288b-3b6c-4338-8ce9-d4fe0105770e,2024-02-22T00:16:14.616122Z,2024-02-22T00:16:12.815311Z,2024-02-22T00:16:16.416933Z,132.91136684,-12.684219895,capella-10,capella,spotlight,X,9.65,HH,ascending,SLC,left,48.3,136.6,0.0,,43.2,0.27,0.44,0.35,0.32,0.41,5010.870321688752,5110.581891695292,1,1,45,spotlight_legacy,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-02/capella-open-data-2024-02-22/CAPELLA_C10_SP_SLC_HH_20240222001558_20240222001631/CAPELLA_C10_SP_SLC_HH_20240222001558_20240222001631.json
CAPELLA_C13_SP_GEO_HH_20251016115405_20251016115417,495bf103-a211-4340-9f71-60d02debcfe3,2025-10-16T11:54:11.705763Z,2025-10-16T11:54:05.760340Z,2025-10-16T11:54:17.651187Z,-155.28693013999998,19.421056335,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,52.1,124.2,0.0,0.0,46.1,0.32,0.56,0.4,0.26,0.26,5043.402421612031,10214.070728011146,1,3,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-16/CAPELLA_C13_SP_GEO_HH_20251016115405_20251016115417/CAPELLA_C13_SP_GEO_HH_20251016115405_20251016115417.json
CAPELLA_C09_SP_GEO_HH_20240825093010_20240825093036,1a85598b-cac0-4f42-a3df-d7fde1017414,2024-08-25T09:30:23.027069Z,2024-08-25T09:30:09.783792Z,2024-08-25T09:30:36.270347Z,136.83452312,-30.42986473,capella-9,capella,spotlight,X,9.65,HH,descending,GEO,left,41.1,210.1,0.0,,37.4,0.38,0.56,0.58,0.35,0.35,5013.645981849232,5066.129979237696,1,9,45,spotlight_legacy,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-08/capella-open-data-2024-08-25/CAPELLA_C09_SP_GEO_HH_20240825093010_20240825093036/CAPELLA_C09_SP_GEO_HH_20240825093010_20240825093036.json
CAPELLA_C14_SP_GEO_HH_20240817172624_20240817172701,d9a689c4-b3d3-479e-a9ed-31e08fefe81d,2024-08-17T17:26:42.631051Z,2024-08-17T17:26:24.463793Z,2024-08-17T17:27:00.798309Z,-75.522986965,35.267981575,capella-14,capella,spotlight,X,9.65,HH,ascending,GEO,left,53.1,139.5,0.0,,47.0,0.38,0.56,0.48,0.3,0.3,5059.622766450499,5151.875579571379,1,9,45,spotlight_legacy,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-08/capella-open-data-2024-08-17/CAPELLA_C14_SP_GEO_HH_20240817172624_20240817172701/CAPELLA_C14_SP_GEO_HH_20240817172624_20240817172701.json
CAPELLA_C10_SP_SLC_HH_20231107132551_20231107132621,42d61f88-fa6c-4721-8352-4d09a96449ca,2023-11-07T13:26:06.698072Z,2023-11-07T13:26:05.053542Z,2023-11-07T13:26:08.342602Z,118.770732315,-23.184251785,capella-10,capella,spotlight,X,9.65,HH,descending,SLC,left,42.6,217.4,0.0,,38.4,0.27,0.44,0.39,0.36,0.41,5012.713731993346,5148.8305567846655,1,1,45,spotlight_legacy,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2023/capella-open-data-2023-11/capella-open-data-2023-11-07/CAPELLA_C10_SP_SLC_HH_20231107132551_20231107132621/CAPELLA_C10_SP_SLC_HH_20231107132551_20231107132621.json
CAPELLA_C13_SP_SLC_HH_20250919072738_20250919072751,2190a362-162b-4d55-9d8e-0d051ac40142,2025-09-19T07:27:45.288752Z,2025-09-19T07:27:43.159590Z,2025-09-19T07:27:47.417914Z,-155.28628464,19.421482445,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,55.8,49.7,0.0,0.0,49.1,0.22,0.44,0.27,0.25,0.41,4981.406893303145,10198.67735190699,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-09/capella-open-data-2025-09-19/CAPELLA_C13_SP_SLC_HH_20250919072738_20250919072751/CAPELLA_C13_SP_SLC_HH_20250919072738_20250919072751.json
CAPELLA_C13_SP_SLC_HH_20250521163722_20250521163734,53c991d4-f0ad-4f23-a14a-4eb1d3365f81,2025-05-21T16:37:28.666866Z,2025-05-21T16:37:26.685239Z,2025-05-21T16:37:30.648493Z,-155.286157425,19.420568255,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,52.1,124.2,0.0,0.0,46.1,0.22,0.44,0.28,0.26,0.41,5042.709336113987,10362.35378170171,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-21/CAPELLA_C13_SP_SLC_HH_20250521163722_20250521163734/CAPELLA_C13_SP_SLC_HH_20250521163722_20250521163734.json
CAPELLA_C13_SP_GEO_HH_20251031063745_20251031063757,1102fbba-d5f9-4ff9-84b9-3633eb45279b,2025-10-31T06:37:51.703736Z,2025-10-31T06:37:45.756928Z,2025-10-31T06:37:57.650544Z,-155.28690027,19.421037935,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,52.1,124.2,0.0,0.0,46.1,0.32,0.56,0.4,0.26,0.26,5043.364531831328,10212.31044979924,1,3,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-31/CAPELLA_C13_SP_GEO_HH_20251031063745_20251031063757/CAPELLA_C13_SP_GEO_HH_20251031063745_20251031063757.json
CAPELLA_C03_SP_GEO_HH_20210716133809_20210716133832,4a2d2570-d850-49e6-bc77-dca699236ea5,2021-07-16T13:38:21.056139Z,2021-07-16T13:38:09.435813Z,2021-07-16T13:38:32.676465Z,118.57672852,-20.41584843,capella-3,capella,spotlight,X,9.65,HH,ascending,GEO,left,36.1,79.3,0.0,,33.0,0.38,0.56,0.65,0.35,0.35,5030.438483371554,5046.487263028432,1,9,97,spotlight_legacy,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2021/capella-open-data-2021-07/capella-open-data-2021-07-16/CAPELLA_C03_SP_GEO_HH_20210716133809_20210716133832/CAPELLA_C03_SP_GEO_HH_20210716133809_20210716133832.json
CAPELLA_C13_SP_SLC_HH_20241229191055_20241229191059,aa31e0f6-eda0-40a8-851d-ee7383995969,2024-12-29T19:10:58.220387Z,2024-12-29T19:10:56.620666Z,2024-12-29T19:10:59.820108Z,-118.0725136,34.832748845,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,right,37.2,318.5,0.1,,33.5,0.22,0.46,0.37,0.34,0.43,5019.685943870989,9999.800191166923,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-12/capella-open-data-2024-12-29/CAPELLA_C13_SP_SLC_HH_20241229191055_20241229191059/CAPELLA_C13_SP_SLC_HH_20241229191055_20241229191059.json
CAPELLA_C14_SP_GEO_HH_20240629112511_20240629112523,5d261bc2-0518-459d-8c71-21cf5766c31b,2024-06-29T11:25:16.793824Z,2024-06-29T11:25:10.866637Z,2024-06-29T11:25:22.721012Z,118.770769495,-23.183280625,capella-14,capella,spotlight,X,9.65,HH,descending,GEO,right,52.7,46.8,0.0,,46.6,0.38,0.56,0.48,0.3,0.3,5046.142486826877,5055.128665797896,1,3,45,spotlight_legacy,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-29/CAPELLA_C14_SP_GEO_HH_20240629112511_20240629112523/CAPELLA_C14_SP_GEO_HH_20240629112511_20240629112523.json
CAPELLA_C08_SP_GEO_HH_20230516135717_20230516135740,db8f5cc2-e967-497f-b677-d8333b0db34c,2023-05-16T13:57:28.532553Z,2023-05-16T13:57:17.175994Z,2023-05-16T13:57:39.889112Z,121.513356005,-30.77326875,capella-8,capella,spotlight,X,9.65,HH,ascending,GEO,left,46.9,79.6,0.0,,42.9,0.38,0.56,0.52,0.33,0.33,5015.515815333757,5110.662897775124,1,9,97,spotlight_legacy,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2023/capella-open-data-2023-05/capella-open-data-2023-05-16/CAPELLA_C08_SP_GEO_HH_20230516135717_20230516135740/CAPELLA_C08_SP_GEO_HH_20230516135717_20230516135740.json
CAPELLA_C13_SP_GEO_HH_20251106043113_20251106043125,a91d1d6c-7d28-4393-a047-39c83dd943ea,2025-11-06T04:31:19.292211Z,2025-11-06T04:31:13.345070Z,2025-11-06T04:31:25.239352Z,-155.28695222,19.421074025000003,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,52.1,124.2,0.0,0.1,46.1,0.32,0.56,0.4,0.26,0.26,5043.278095566007,10536.83597798989,1,3,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-11/capella-open-data-2025-11-06/CAPELLA_C13_SP_GEO_HH_20251106043113_20251106043125/CAPELLA_C13_SP_GEO_HH_20251106043113_20251106043125.json
CAPELLA_C13_SP_SLC_HH_20241211094727_20241211094738,e184fa5a-b350-4d6f-98a9-b3e837f7d6b0,2024-12-11T09:47:32.482100Z,2024-12-11T09:47:26.904082Z,2024-12-11T09:47:38.060118Z,-118.679593095,34.058453725,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,left,48.1,230.5,-0.1,,42.8,0.22,0.15,0.3,0.28,0.14,5010.6682411259135,4999.711624685306,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-12/capella-open-data-2024-12-11/CAPELLA_C13_SP_SLC_HH_20241211094727_20241211094738/CAPELLA_C13_SP_SLC_HH_20241211094727_20241211094738.json
CAPELLA_C14_SP_SLC_HH_20240713124312_20240713124338,99a642cb-0ff6-4eee-aea1-d982a00fe54d,2024-07-13T12:43:25.559614Z,2024-07-13T12:43:13.041193Z,2024-07-13T12:43:38.078035Z,-121.51572167,39.53442009,capella-14,capella,spotlight,X,9.65,HH,ascending,SLC,right,20.6,337.7,0.0,,18.8,0.32,0.05,0.91,0.85,0.05,5006.845911969478,4999.080910220599,1,1,45,spotlight_legacy,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-07/capella-open-data-2024-07-13/CAPELLA_C14_SP_SLC_HH_20240713124312_20240713124338/CAPELLA_C14_SP_SLC_HH_20240713124312_20240713124338.json
CAPELLA_C13_SP_SLC_HH_20250610091118_20250610091128,6b28d3fe-2b0c-4a9a-b2e0-ae944d2eba8a,2025-06-10T09:11:23.550790Z,2025-06-10T09:11:21.949524Z,2025-06-10T09:11:25.152056Z,-118.07252426,34.832833305,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,right,37.3,318.9,0.0,0.1,33.6,0.22,0.44,0.37,0.34,0.41,5011.32038625208,10059.939999210355,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-06/capella-open-data-2025-06-10/CAPELLA_C13_SP_SLC_HH_20250610091118_20250610091128/CAPELLA_C13_SP_SLC_HH_20250610091118_20250610091128.json
CAPELLA_C13_SP_GEO_HH_20250509033450_20250509033500,42c8649c-369c-435f-9f49-28bd56c38bc3,2025-05-09T03:34:55.341731Z,2025-05-09T03:34:50.565914Z,2025-05-09T03:35:00.117549Z,-121.87045182,37.31896065,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,36.6,38.4,0.0,-0.1,33.0,0.32,0.56,0.53,0.34,0.34,5010.819544138194,8188.397117173596,1,3,53,spotlight,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-09/CAPELLA_C13_SP_GEO_HH_20250509033450_20250509033500/CAPELLA_C13_SP_GEO_HH_20250509033450_20250509033500.json
CAPELLA_C13_SP_SLC_HH_20250201073802_20250201073838,c260db1d-b440-43b7-8dc2-1830a5f4ac40,2025-02-01T07:38:18.816561Z,2025-02-01T07:38:00.829488Z,2025-02-01T07:38:36.803634Z,-155.286916615,19.421081545,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,52.1,122.8,0.0,,46.1,0.26,0.05,0.32,0.3,0.05,5021.439946611481,9999.748197082892,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-01/CAPELLA_C13_SP_SLC_HH_20250201073802_20250201073838/CAPELLA_C13_SP_SLC_HH_20250201073802_20250201073838.json
CAPELLA_C13_SP_SLC_HH_20250516215512_20250516215521,c99ed48e-c2d9-42ef-92ee-9be038ad9636,2025-05-16T21:55:16.950468Z,2025-05-16T21:55:15.460352Z,2025-05-16T21:55:18.440585Z,122.235859105,-21.75445313,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,29.3,128.8,0.0,-0.2,26.5,0.22,0.44,0.45,0.42,0.41,5029.73286852155,5077.320082305672,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-16/CAPELLA_C13_SP_SLC_HH_20250516215512_20250516215521/CAPELLA_C13_SP_SLC_HH_20250516215512_20250516215521.json
CAPELLA_C13_SP_GEO_HH_20251018205457_20251018205510,f466ba18-66f0-4881-aa18-529233618d44,2025-10-18T20:55:03.954552Z,2025-10-18T20:54:57.561101Z,2025-10-18T20:55:10.348004Z,-155.286256735,19.421423565,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,55.8,49.7,0.0,0.0,49.1,0.32,0.56,0.38,0.25,0.25,4981.638730721367,10087.798990419366,1,3,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-18/CAPELLA_C13_SP_GEO_HH_20251018205457_20251018205510/CAPELLA_C13_SP_GEO_HH_20251018205457_20251018205510.json
CAPELLA_C13_SP_GEO_HH_20250217053308_20250217053317,3db2b5a5-224b-48fd-b3f4-436bd601f0af,2025-02-17T05:33:13.295685Z,2025-02-17T05:33:08.821165Z,2025-02-17T05:33:17.770205Z,122.236034445,-21.75461599,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,29.3,128.7,-0.2,,26.5,0.32,0.56,0.65,0.41,0.41,5029.649704769736,5070.248237178047,1,3,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-17/CAPELLA_C13_SP_GEO_HH_20250217053308_20250217053317/CAPELLA_C13_SP_GEO_HH_20250217053308_20250217053317.json
CAPELLA_C13_SP_GEO_HH_20250904124356_20250904124409,907ac589-cbf2-4f3f-ba0f-3f41e9083df7,2025-09-04T12:44:03.791023Z,2025-09-04T12:43:57.398345Z,2025-09-04T12:44:10.183702Z,-155.28623747,19.421441745000003,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,55.8,49.7,0.0,0.0,49.1,0.32,0.56,0.38,0.25,0.25,4981.289628808867,10088.41700454488,1,3,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-09/capella-open-data-2025-09-04/CAPELLA_C13_SP_GEO_HH_20250904124356_20250904124409/CAPELLA_C13_SP_GEO_HH_20250904124356_20250904124409.json
CAPELLA_C09_SP_GEO_HH_20240110103221_20240110103251,47b7818b-3a82-4aa5-87c0-2e3e39216cb7,2024-01-10T10:32:36.190321Z,2024-01-10T10:32:21.351069Z,2024-01-10T10:32:51.029573Z,118.770761245,-23.183956225,capella-9,capella,spotlight,X,9.65,HH,descending,GEO,left,44.2,217.0,0.0,,39.8,0.38,0.56,0.55,0.35,0.35,5012.255441526271,5062.510901031736,1,9,45,spotlight_legacy,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-01/capella-open-data-2024-01-10/CAPELLA_C09_SP_GEO_HH_20240110103221_20240110103251/CAPELLA_C09_SP_GEO_HH_20240110103221_20240110103251.json
CAPELLA_C13_SP_GEO_HH_20250718192852_20250718192902,cab3a9ef-f385-4298-96b9-ef481e12d157,2025-07-18T19:28:57.287132Z,2025-07-18T19:28:52.478811Z,2025-07-18T19:29:02.095453Z,-118.07254722,34.832668545000004,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,right,37.3,318.9,0.0,0.1,33.6,0.32,0.56,0.52,0.34,0.34,5011.274347368406,10008.036846142932,1,3,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-07/capella-open-data-2025-07-18/CAPELLA_C13_SP_GEO_HH_20250718192852_20250718192902/CAPELLA_C13_SP_GEO_HH_20250718192852_20250718192902.json
CAPELLA_C13_SP_GEO_HH_20250415152043_20250415152056,1005d0fa-e405-4d3b-8508-798f33e55994,2025-04-15T15:20:49.736303Z,2025-04-15T15:20:43.345093Z,2025-04-15T15:20:56.127513Z,-155.286256585,19.4214239,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,55.8,49.8,0.0,0.0,49.1,0.32,0.56,0.38,0.25,0.25,4981.66960874041,10089.0885905605,1,3,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-04/capella-open-data-2025-04-15/CAPELLA_C13_SP_GEO_HH_20250415152043_20250415152056/CAPELLA_C13_SP_GEO_HH_20250415152043_20250415152056.json
CAPELLA_C14_SP_SLC_HH_20240610013244_20240610013313,caed44e8-d1a9-4cb7-8812-cc9faf048568,2024-06-10T01:32:58.939138Z,2024-06-10T01:32:44.822140Z,2024-06-10T01:33:13.056136Z,-155.28663416,19.404799455000003,capella-14,capella,spotlight,X,9.65,HH,ascending,SLC,left,35.9,133.0,0.0,,32.4,0.32,0.05,0.54,0.51,0.05,5010.215943440631,5000.039635920996,1,1,45,spotlight_legacy,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-10/CAPELLA_C14_SP_SLC_HH_20240610013244_20240610013313/CAPELLA_C14_SP_SLC_HH_20240610013244_20240610013313.json
CAPELLA_C13_SP_GEO_HH_20250802141228_20250802141238,3456ec3c-3f00-456f-91d1-6f6b194246cb,2025-08-02T14:12:33.400779Z,2025-08-02T14:12:28.596377Z,2025-08-02T14:12:38.205181Z,-118.072906275,34.83300324,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,right,37.2,318.9,0.0,0.1,33.5,0.32,0.56,0.52,0.34,0.34,5011.387406951657,10022.32450155751,1,3,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-08/capella-open-data-2025-08-02/CAPELLA_C13_SP_GEO_HH_20250802141228_20250802141238/CAPELLA_C13_SP_GEO_HH_20250802141228_20250802141238.json
CAPELLA_C13_SP_SLC_HH_20250221101915_20250221101954,1a787583-794f-4ce1-a3fa-bb8a878db205,2025-02-21T10:19:34.752321Z,2025-02-21T10:19:15.375120Z,2025-02-21T10:19:54.129522Z,-155.28689531499998,19.420957165,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,55.9,49.9,0.0,,49.1,0.26,0.05,0.31,0.29,0.05,5020.967771393154,9999.752160271688,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-21/CAPELLA_C13_SP_SLC_HH_20250221101915_20250221101954/CAPELLA_C13_SP_SLC_HH_20250221101915_20250221101954.json
CAPELLA_C13_SP_SLC_HH_20250115170903_20250115170911,b2f1f273-95a3-4968-ba5c-4d5865478ed5,2025-01-15T17:09:07.538245Z,2025-01-15T17:09:03.057307Z,2025-01-15T17:09:12.019183Z,122.235940215,-21.75445073,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,29.3,128.5,-0.2,,26.5,0.22,0.15,0.46,0.43,0.14,5022.28813096935,4999.488997104113,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-15/CAPELLA_C13_SP_SLC_HH_20250115170903_20250115170911/CAPELLA_C13_SP_SLC_HH_20250115170903_20250115170911.json
CAPELLA_C13_SP_GEO_HH_20250224231138_20250224231214,b508c3ef-046b-4f50-8680-a5f602ad7c64,2025-02-24T23:11:54.630080Z,2025-02-24T23:11:36.612541Z,2025-02-24T23:12:12.647619Z,-155.286946605,19.42107285,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,52.4,123.0,0.0,,46.3,0.32,0.56,0.4,0.26,0.26,5042.972559119632,10497.269084063517,1,9,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-24/CAPELLA_C13_SP_GEO_HH_20250224231138_20250224231214/CAPELLA_C13_SP_GEO_HH_20250224231138_20250224231214.json
CAPELLA_C13_SP_GEO_HH_20250128152550_20250128152600,3fe0f541-9ce3-4b55-b5a8-cf94f0096393,2025-01-28T15:25:55.644809Z,2025-01-28T15:25:50.868039Z,2025-01-28T15:26:00.421580Z,-121.870859415,37.31855387,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,36.6,39.0,-0.1,,33.0,0.32,0.56,0.53,0.34,0.34,5010.767740912295,8186.459160580553,1,3,53,spotlight,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-28/CAPELLA_C13_SP_GEO_HH_20250128152550_20250128152600/CAPELLA_C13_SP_GEO_HH_20250128152550_20250128152600.json
CAPELLA_C13_SP_SLC_HH_20250503054121_20250503054131,f0208521-4a29-494e-a811-88e4b5b88dac,2025-05-03T05:41:26.351392Z,2025-05-03T05:41:24.760196Z,2025-05-03T05:41:27.942589Z,-121.8704801,37.318881215000005,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,36.6,38.8,0.0,-0.1,33.0,0.22,0.44,0.37,0.34,0.41,5010.666801423935,8167.762888088841,1,1,53,spotlight,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-03/CAPELLA_C13_SP_SLC_HH_20250503054121_20250503054131/CAPELLA_C13_SP_SLC_HH_20250503054121_20250503054131.json
CAPELLA_C13_SP_SLC_HH_20250506215342_20250506215354,39a85e34-ce6d-423a-9344-2f7532a25494,2025-05-06T21:53:48.815309Z,2025-05-06T21:53:46.834366Z,2025-05-06T21:53:50.796253Z,-155.286168385,19.420575755,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,52.1,123.9,0.0,0.0,46.1,0.22,0.44,0.28,0.26,0.41,5042.742588208416,10050.62863399063,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-06/CAPELLA_C13_SP_SLC_HH_20250506215342_20250506215354/CAPELLA_C13_SP_SLC_HH_20250506215342_20250506215354.json
CAPELLA_C13_SP_SLC_HH_20250905023949_20250905024001,6d267f78-9e9c-432a-a6a2-b57a39b49c1e,2025-09-05T02:39:55.151094Z,2025-09-05T02:39:53.169809Z,2025-09-05T02:39:57.132379Z,-155.28616867,19.42057568,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,52.1,124.2,0.0,0.0,46.1,0.22,0.44,0.28,0.26,0.41,5042.688240783034,10049.584272493,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-09/capella-open-data-2025-09-05/CAPELLA_C13_SP_SLC_HH_20250905023949_20250905024001/CAPELLA_C13_SP_SLC_HH_20250905023949_20250905024001.json
