stac_id,collect_id,datetime,start_datetime,end_datetime,center_lon,center_lat,platform,constellation,instrument_mode,frequency_band,center_frequency,polarizations,orbit_state,product_type,observation_direction,incidence_angle,azimuth,squint_angle,layover_angle,look_angle,resolution_range,resolution_azimuth,resolution_ground_range,pixel_spacing_range,pixel_spacing_azimuth,image_length,image_width,looks_range,looks_azimuth,orbital_plane,collection_type
CAPELLA_C10_SP_SLC_HH_20240625193854_20240625193927,65e35aa6-298a-43c3-936d-d9de40e5d943,2024-06-25T19:39:10.669339Z,2024-06-25T19:38:54.336003Z,2024-06-25T19:39:27.002676Z,132.911341295,-12.684190225,capella-10,capella,spotlight,X,9.65,HH,ascending,SLC,left,50.9,136.7,0,,45.5,0.32,0.05,0.41,0.39,0.05,5011.5622870326915,4999.525414806772,1,1,45,spotlight_legacy
CAPELLA_C14_SP_GEO_HH_20240623052958_20240623053027,2a29b7e5-a57c-441e-8c57-6540b3afef9f,2024-06-23T05:30:13.552532Z,2024-06-23T05:29:59.231834Z,2024-06-23T05:30:27.873230Z,-155.287252815,19.403969455,capella-14,capella,spotlight,X,9.65,HH,descending,GEO,right,37.5,42.6,0,,33.8,0.38,0.56,0.63,0.35,0.35,5023.099870350106,4886.034644089648,1,9,45,spotlight_legacy
CAPELLA_C10_SP_GEO_HH_20240625193854_20240625193927,65e35aa6-298a-43c3-936d-d9de40e5d943,2024-06-25T19:39:10.671159Z,2024-06-25T19:38:54.415585Z,2024-06-25T19:39:26.926733Z,132.911637195,-12.684474255,capella-10,capella,spotlight,X,9.65,HH,ascending,GEO,left,50.9,136.7,0,,45.5,0.38,0.56,0.49,0.31,0.31,5008.17669511665,5164.668137719116,1,9,45,spotlight_legacy
CAPELLA_C14_SP_SLC_HH_20240623052958_20240623053027,2a29b7e5-a57c-441e-8c57-6540b3afef9f,2024-06-23T05:30:13.551010Z,2024-06-23T05:29:59.161171Z,2024-06-23T05:30:27.940849Z,-155.28661246000001,19.40475689,capella-14,capella,spotlight,X,9.65,HH,descending,SLC,right,37.5,42.6,0,,33.8,0.32,0.05,0.52,0.49,0.05,5010.3992543229,4999.7422890055295,1,1,45,spotlight_legacy
CAPELLA_C14_SP_SLC_HH_20240622151942_20240622152013,e71a2480-dbe2-480d-9f56-b70a269ec597,2024-06-22T15:19:57.127993Z,2024-06-22T15:19:41.862224Z,2024-06-22T15:20:12.393763Z,118.770991355,-23.183874255,capella-14,capella,spotlight,X,9.65,HH,descending,SLC,left,41.3,219.9,0,,37.1,0.32,0.05,0.48,0.45,0.05,5048.504444197937,4999.861157284542,1,1,45,spotlight_legacy
CAPELLA_C14_SP_GEO_HH_20240626041819_20240626041848,9eb99a26-a305-4a28-bd7f-958e07a4f466,2024-06-26T04:18:34.225379Z,2024-06-26T04:18:20.123529Z,2024-06-26T04:18:48.327229Z,-155.28725423,19.403969995,capella-14,capella,spotlight,X,9.65,HH,descending,GEO,right,37.4,42.9,0,,33.7,0.38,0.56,0.63,0.35,0.35,5022.810837432526,4897.639800710791,1,9,45,spotlight_legacy
CAPELLA_C14_SP_GEO_HH_20240622151942_20240622152013,e71a2480-dbe2-480d-9f56-b70a269ec597,2024-06-22T15:19:57.621678Z,2024-06-22T15:19:42.849631Z,2024-06-22T15:20:12.393725Z,118.770809,-23.1840338,capella-14,capella,spotlight,X,9.65,HH,descending,GEO,left,41.3,219.9,0,,37.1,0.38,0.56,0.58,0.35,0.35,5014.086774433185,5032.628894553693,1,9,45,spotlight_legacy
CAPELLA_C14_SP_GEO_HH_20240620064136_20240620064205,b83e97a5-94e0-46d8-bba0-9c91eb54356c,2024-06-20T06:41:51.576549Z,2024-06-20T06:41:37.236069Z,2024-06-20T06:42:05.917029Z,-155.286501965,19.404759115,capella-14,capella,spotlight,X,9.65,HH,descending,GEO,right,37.7,42,0,,34,0.38,0.56,0.62,0.35,0.35,5022.600106147682,4971.930683047065,1,9,45,spotlight_legacy
CAPELLA_C14_SP_SLC_HH_20240619163124_20240619163154,94dbcf51-d638-433b-9fa1-1e20cf36e61f,2024-06-19T16:31:39.754834Z,2024-06-19T16:31:24.503219Z,2024-06-19T16:31:55.006450Z,118.771017825,-23.183895005,capella-14,capella,spotlight,X,9.65,HH,descending,SLC,left,41.3,219.5,0,,37,0.32,0.05,0.48,0.45,0.05,5010.626511290322,4999.990672563858,1,1,45,spotlight_legacy
CAPELLA_C09_SP_SLC_HH_20240617144633_20240617144659,94fbe401-fb8f-4c64-9231-1990abcf95a2,2024-06-17T14:46:46.412967Z,2024-06-17T14:46:33.222480Z,2024-06-17T14:46:59.603454Z,136.834564115,-30.42982657,capella-9,capella,spotlight,X,9.65,HH,descending,SLC,left,37.4,211,0,,34,0.32,0.05,0.53,0.49,0.05,5017.128254131666,5000.001022487716,1,1,45,spotlight_legacy
CAPELLA_C14_SP_GEO_HH_20240619163124_20240619163154,94dbcf51-d638-433b-9fa1-1e20cf36e61f,2024-06-19T16:31:39.626592Z,2024-06-19T16:31:24.503181Z,2024-06-19T16:31:54.750004Z,118.77080863,-23.184032525,capella-14,capella,spotlight,X,9.65,HH,descending,GEO,left,41.3,219.5,0,,37,0.38,0.56,0.58,0.35,0.35,5014.166852382534,5036.89129310449,1,9,45,spotlight_legacy
CAPELLA_C14_SP_SLC_HH_20240617075329_20240617075357,484e249c-c532-412d-b36d-67ede04db455,2024-06-17T07:53:43.369901Z,2024-06-17T07:53:28.986367Z,2024-06-17T07:53:57.753435Z,-155.286612505,19.40475685,capella-14,capella,spotlight,X,9.65,HH,descending,SLC,right,37.5,43.2,0,,33.8,0.32,0.05,0.52,0.49,0.05,5010.3799754287,4999.928915561346,1,1,45,spotlight_legacy
CAPELLA_C09_SP_GEO_HH_20240617144633_20240617144659,94fbe401-fb8f-4c64-9231-1990abcf95a2,2024-06-17T14:46:46.416147Z,2024-06-17T14:46:33.298007Z,2024-06-17T14:46:59.534288Z,136.83451832,-30.429865730000003,capella-9,capella,spotlight,X,9.65,HH,descending,GEO,left,37.4,211,0,,34,0.38,0.56,0.63,0.35,0.35,5018.117306805705,5055.1282375012715,1,9,45,spotlight_legacy
CAPELLA_C14_SP_GEO_HH_20240617075329_20240617075357,484e249c-c532-412d-b36d-67ede04db455,2024-06-17T07:53:43.370930Z,2024-06-17T07:53:29.057880Z,2024-06-17T07:53:57.683981Z,-155.28650972,19.404751145,capella-14,capella,spotlight,X,9.65,HH,descending,GEO,right,37.5,43.2,0,,33.8,0.38,0.56,0.62,0.35,0.35,5023.161530904386,4887.35860020092,1,9,45,spotlight_legacy
CAPELLA_C14_SP_GEO_HH_20240614090521_20240614090549,020047b1-0910-409d-9413-68e4d17033b7,2024-06-14T09:05:35.276268Z,2024-06-14T09:05:21.297857Z,2024-06-14T09:05:49.254680Z,-155.28650847,19.40475353,capella-14,capella,spotlight,X,9.65,HH,descending,GEO,right,37.4,43.2,0,,33.7,0.38,0.56,0.63,0.35,0.35,5023.248058999261,4902.6565006762985,1,9,45,spotlight_legacy
CAPELLA_C10_SP_GEO_HH_20240612090414_20240612090444,ef2a8f72-b58a-4e32-b815-aa1202bf4abe,2024-06-12T09:04:29.347197Z,2024-06-12T09:04:14.865526Z,2024-06-12T09:04:43.828868Z,-155.28608466999998,19.405341964999998,capella-10,capella,spotlight,X,9.65,HH,descending,GEO,left,46.8,225,0,,42.2,0.38,0.56,0.52,0.33,0.33,5050.5109642193565,5226.7506998978115,1,9,45,spotlight_legacy
CAPELLA_C14_SP_SLC_HH_20240614090521_20240614090549,020047b1-0910-409d-9413-68e4d17033b7,2024-06-14T09:05:34.885015Z,2024-06-14T09:05:20.515315Z,2024-06-14T09:05:49.254716Z,-155.28666144,19.40479827,capella-14,capella,spotlight,X,9.65,HH,descending,SLC,right,37.4,43.2,0,,33.7,0.32,0.05,0.52,0.49,0.05,5034.260009034123,5000.151758302608,1,1,45,spotlight_legacy
CAPELLA_C10_SP_SLC_HH_20240612090414_20240612090444,ef2a8f72-b58a-4e32-b815-aa1202bf4abe,2024-06-12T09:04:28.936231Z,2024-06-12T09:04:14.043556Z,2024-06-12T09:04:43.828906Z,-155.286605365,19.404858665,capella-10,capella,spotlight,X,9.65,HH,descending,SLC,left,46.8,225,0,,42.2,0.32,0.05,0.44,0.4,0.05,5023.734280877354,4999.985537792665,1,1,45,spotlight_legacy
CAPELLA_C14_SP_SLC_VV_20240608081045_20240608081110,95d4ceb9-15f9-4f8e-a01b-32aabc623a01,2024-06-08T08:10:57.904005Z,2024-06-08T08:10:45.634144Z,2024-06-08T08:11:10.173867Z,-118.068166115,34.803476095,capella-14,capella,spotlight,X,9.65,VV,descending,SLC,left,17.6,214.7,0,,16,0.32,0.05,1.05,0.97,0.05,5016.977692858731,5000.317087627758,1,1,45,spotlight_legacy
CAPELLA_C14_SP_SLC_HH_20240607024429_20240607024457,00f7d72a-eff1-403f-8df9-528d0de22c24,2024-06-07T02:44:43.724721Z,2024-06-07T02:44:29.603952Z,2024-06-07T02:44:57.845491Z,-155.286634195,19.404799490000002,capella-14,capella,spotlight,X,9.65,HH,ascending,SLC,left,35.9,133.3,0,,32.4,0.32,0.05,0.54,0.5,0.05,5010.1671087013965,5000.146243158628,1,1,45,spotlight_legacy
CAPELLA_C09_SP_GEO_HH_20240605032146_20240605032214,83babadb-f086-465a-a20e-f0f4d9bde3fe,2024-06-05T03:22:00.339343Z,2024-06-05T03:21:46.482448Z,2024-06-05T03:22:14.196238Z,-75.52301392000001,35.268597715,capella-9,capella,spotlight,X,9.65,HH,descending,GEO,right,42.6,23,0,,38.6,0.38,0.56,0.56,0.35,0.35,5007.044110172277,5142.629100417531,1,9,45,spotlight_legacy
CAPELLA_C14_SP_GEO_VV_20240608081045_20240608081110,95d4ceb9-15f9-4f8e-a01b-32aabc623a01,2024-06-08T08:10:57.903610Z,2024-06-08T08:10:45.703903Z,2024-06-08T08:11:10.103317Z,-118.069013895,34.80261473,capella-14,capella,spotlight,X,9.65,VV,descending,GEO,left,17.6,214.7,0,,16,0.38,0.56,1.26,0.35,0.35,5058.679369209094,4968.429996615183,1,9,45,spotlight_legacy
CAPELLA_C14_SP_GEO_HH_20240607024429_20240607024457,00f7d72a-eff1-403f-8df9-528d0de22c24,2024-06-07T02:44:43.722759Z,2024-06-07T02:44:29.674777Z,2024-06-07T02:44:57.770742Z,-155.286490855,19.40481858,capella-14,capella,spotlight,X,9.65,HH,ascending,GEO,left,35.9,133.3,0,,32.4,0.38,0.56,0.65,0.35,0.35,5056.006230977817,5128.518770684603,1,9,45,spotlight_legacy
CAPELLA_C14_SP_SLC_HH_20240604035617_20240604035645,771d22fc-a24e-44bb-866f-bac5a66bf119,2024-06-04T03:56:31.271961Z,2024-06-04T03:56:17.160665Z,2024-06-04T03:56:45.383257Z,-155.28663219999999,19.404797979999998,capella-14,capella,spotlight,X,9.65,HH,ascending,SLC,left,35.9,133.2,0,,32.4,0.32,0.05,0.54,0.51,0.05,5010.173282949311,4999.988823958738,1,1,45,spotlight_legacy
CAPELLA_C09_SP_SLC_HH_20240605112941_20240605113010,e2390a2b-09e9-4775-9f66-e3b6676916c2,2024-06-05T11:29:55.778268Z,2024-06-05T11:29:41.013978Z,2024-06-05T11:30:10.542559Z,-155.286569605,19.404825525,capella-9,capella,spotlight,X,9.65,HH,descending,SLC,left,46.7,225,0,,42.1,0.32,0.05,0.44,0.4,0.05,5012.07604274895,4999.837313043265,1,1,45,spotlight_legacy
CAPELLA_C09_SP_SLC_HH_20240605032146_20240605032214,83babadb-f086-465a-a20e-f0f4d9bde3fe,2024-06-05T03:22:00.301985Z,2024-06-05T03:21:46.373427Z,2024-06-05T03:22:14.230543Z,-75.5232681,35.268192445,capella-9,capella,spotlight,X,9.65,HH,descending,SLC,right,42.6,23,0,,38.6,0.32,0.05,0.47,0.44,0.05,5011.8907692526145,4999.775409143267,1,1,45,spotlight_legacy
CAPELLA_C14_SP_GEO_HH_20240604035617_20240604035645,771d22fc-a24e-44bb-866f-bac5a66bf119,2024-06-04T03:56:31.270101Z,2024-06-04T03:56:17.228321Z,2024-06-04T03:56:45.311881Z,-155.287365225,19.405592675,capella-14,capella,spotlight,X,9.65,HH,ascending,GEO,left,35.9,133.2,0,,32.4,0.38,0.56,0.65,0.35,0.35,5055.785081656446,5130.867454567373,1,9,45,spotlight_legacy
CAPELLA_C14_SP_SLC_HH_20240610013244_20240610013313,caed44e8-d1a9-4cb7-8812-cc9faf048568,2024-06-10T01:32:58.939138Z,2024-06-10T01:32:44.822140Z,2024-06-10T01:33:13.056136Z,-155.28663416,19.404799455000003,capella-14,capella,spotlight,X,9.65,HH,ascending,SLC,left,35.9,133,0,,32.4,0.32,0.05,0.54,0.51,0.05,5010.215943440631,5000.039635920996,1,1,45,spotlight_legacy
CAPELLA_C09_SP_GEO_HH_20240605112941_20240605113010,e2390a2b-09e9-4775-9f66-e3b6676916c2,2024-06-05T11:29:55.782882Z,2024-06-05T11:29:41.094728Z,2024-06-05T11:30:10.471036Z,-155.28608428,19.4053432,capella-9,capella,spotlight,X,9.65,HH,descending,GEO,left,46.7,225,0,,42.1,0.38,0.56,0.52,0.33,0.33,5050.452388232201,5232.1193197910125,1,9,45,spotlight_legacy
CAPELLA_C14_SP_SLC_HH_20240601234211_20240601234242,8eebf969-a6ce-48a1-933e-6ab95c1ce4bc,2024-06-01T23:42:26.864461Z,2024-06-01T23:42:11.561908Z,2024-06-01T23:42:42.167015Z,118.770990215,-23.183875525,capella-14,capella,spotlight,X,9.65,HH,descending,SLC,left,41.5,219.4,0,,37.2,0.32,0.05,0.48,0.45,0.05,5010.752955654618,4999.864920119193,1,1,45,spotlight_legacy
CAPELLA_C14_SP_GEO_HH_20240601234211_20240601234242,8eebf969-a6ce-48a1-933e-6ab95c1ce4bc,2024-06-01T23:42:26.867205Z,2024-06-01T23:42:11.650267Z,2024-06-01T23:42:42.084144Z,118.77079644,-23.184005125,capella-14,capella,spotlight,X,9.65,HH,descending,GEO,left,41.5,219.4,0,,37.2,0.38,0.56,0.57,0.35,0.35,5013.771491217824,5117.419206800842,1,9,45,spotlight_legacy
CAPELLA_C14_SP_SLC_HH_20240530005354_20240530005424,bcd33701-1f98-447e-a2a2-deb3e6eacf0f,2024-05-30T00:54:09.254677Z,2024-05-30T00:53:53.965411Z,2024-05-30T00:54:24.543944Z,118.770992405,-23.18387472,capella-14,capella,spotlight,X,9.65,HH,descending,SLC,left,41.4,219.3,0,,37.2,0.32,0.05,0.48,0.45,0.05,5010.618607411172,5000.103121463468,1,1,45,spotlight_legacy
CAPELLA_C14_SP_GEO_HH_20240610013244_20240610013313,caed44e8-d1a9-4cb7-8812-cc9faf048568,2024-06-10T01:32:58.937863Z,2024-06-10T01:32:44.890115Z,2024-06-10T01:33:12.985611Z,-155.287363755,19.405593255,capella-14,capella,spotlight,X,9.65,HH,ascending,GEO,left,35.9,133,0,,32.4,0.38,0.56,0.65,0.35,0.35,5056.160427297853,5128.329000092574,1,9,45,spotlight_legacy
CAPELLA_C14_SP_GEO_HH_20240530005354_20240530005424,bcd33701-1f98-447e-a2a2-deb3e6eacf0f,2024-05-30T00:54:09.253323Z,2024-05-30T00:53:54.049104Z,2024-05-30T00:54:24.457542Z,118.77079519,-23.18400434,capella-14,capella,spotlight,X,9.65,HH,descending,GEO,left,41.4,219.3,0,,37.2,0.38,0.56,0.58,0.35,0.35,5013.912060065417,5121.507881985164,1,9,45,spotlight_legacy
CAPELLA_C09_SP_GEO_HH_20240527001929_20240527001955,fb208fb9-16c0-4a82-b1f2-72303eb575dc,2024-05-27T00:19:42.314196Z,2024-05-27T00:19:29.063890Z,2024-05-27T00:19:55.564502Z,118.770714105,-23.184001405,capella-9,capella,spotlight,X,9.65,HH,descending,GEO,left,36.9,217.9,0,,33.5,0.38,0.56,0.63,0.35,0.35,5024.375888130738,5069.178765875842,1,9,45,spotlight_legacy
CAPELLA_C10_SP_GEO_HH_20240528233424_20240528233451,c506681a-71ba-4aa2-af34-44a3db00c83c,2024-05-28T23:34:37.409632Z,2024-05-28T23:34:24.075677Z,2024-05-28T23:34:50.743587Z,136.83451243000002,-30.429864674999997,capella-10,capella,spotlight,X,9.65,HH,descending,GEO,left,35.2,211.3,0,,32,0.38,0.56,0.66,0.35,0.35,5018.932417594131,5120.521014543602,1,9,45,spotlight_legacy
CAPELLA_C10_SP_SLC_HH_20240528233424_20240528233451,c506681a-71ba-4aa2-af34-44a3db00c83c,2024-05-28T23:34:37.404733Z,2024-05-28T23:34:23.998090Z,2024-05-28T23:34:50.811376Z,136.83456146,-30.42983316,capella-10,capella,spotlight,X,9.65,HH,descending,SLC,left,35.2,211.3,0,,32,0.32,0.05,0.55,0.52,0.05,5011.11351585107,4999.938175208079,1,1,45,spotlight_legacy
CAPELLA_C09_SP_SLC_HH_20240527001929_20240527001955,fb208fb9-16c0-4a82-b1f2-72303eb575dc,2024-05-27T00:19:42.311491Z,2024-05-27T00:19:28.988569Z,2024-05-27T00:19:55.634413Z,118.77099207500001,-23.1838779,capella-9,capella,spotlight,X,9.65,HH,descending,SLC,left,36.9,217.9,0,,33.5,0.32,0.05,0.53,0.5,0.05,5011.047785893048,5000.089673430697,1,1,45,spotlight_legacy
CAPELLA_C14_SP_GEO_HH_20240524040727_20240524040804,5ef07a61-de38-46b2-b406-fa9d83f64a99,2024-05-24T04:07:46.767530Z,2024-05-24T04:07:28.635772Z,2024-05-24T04:08:04.899289Z,-75.52319890999999,35.268187929999996,capella-14,capella,spotlight,X,9.65,HH,ascending,GEO,left,53.1,139.9,0,,47,0.38,0.56,0.48,0.3,0.3,5060.093622353233,5152.734945721692,1,9,45,spotlight_legacy
CAPELLA_C14_SP_SLC_HH_20240524040727_20240524040804,5ef07a61-de38-46b2-b406-fa9d83f64a99,2024-05-24T04:07:46.766322Z,2024-05-24T04:07:28.549952Z,2024-05-24T04:08:04.982693Z,-75.52327656,35.268212489999996,capella-14,capella,spotlight,X,9.65,HH,ascending,SLC,left,53.1,139.9,0,,47,0.32,0.05,0.4,0.37,0.05,5010.791906829787,5000.030602177987,1,1,45,spotlight_legacy
CAPELLA_C10_SP_GEO_HH_20240510072932_20240510072959,20830c02-63b9-4368-add6-0272c9ce30b3,2024-05-10T07:29:45.339694Z,2024-05-10T07:29:31.865711Z,2024-05-10T07:29:58.813677Z,136.83451802,-30.42986474,capella-10,capella,spotlight,X,9.65,HH,descending,GEO,left,37.2,210.8,0,,33.7,0.38,0.56,0.63,0.35,0.35,5017.10575905069,5077.965126315026,1,9,45,spotlight_legacy
CAPELLA_C09_SP_SLC_HH_20240504093925_20240504093954,b09b2d23-8924-4af5-b24f-72d0378711e2,2024-05-04T09:39:40.022429Z,2024-05-04T09:39:25.725946Z,2024-05-04T09:39:54.318913Z,136.83457922000002,-30.429832195,capella-9,capella,spotlight,X,9.65,HH,descending,SLC,left,42.9,209.8,0,,38.8,0.32,0.05,0.47,0.44,0.05,5011.698925106226,5000.014881861072,1,1,45,spotlight_legacy
CAPELLA_C10_SP_GEO_HH_20240501111442_20240501111510,0e866bf5-faf4-4d53-b5fc-267281af8c36,2024-05-01T11:14:56.226978Z,2024-05-01T11:14:42.581001Z,2024-05-01T11:15:09.872955Z,136.834518725,-30.42986896,capella-10,capella,spotlight,X,9.65,HH,descending,GEO,left,38.4,210.7,0,,34.8,0.38,0.56,0.61,0.35,0.35,5015.606917621504,5142.221254233327,1,9,45,spotlight_legacy
CAPELLA_C09_SP_GEO_HH_20240430113807_20240430113835,4cfe13f9-f075-4b8f-bf5f-6557e529eeee,2024-04-30T11:38:21.476144Z,2024-04-30T11:38:07.644644Z,2024-04-30T11:38:35.307644Z,118.770756,-23.18400142,capella-9,capella,spotlight,X,9.65,HH,descending,GEO,left,41.4,217.5,0,,37.5,0.38,0.56,0.58,0.35,0.35,5018.459929865184,5007.279861891305,1,9,45,spotlight_legacy
CAPELLA_C10_SP_SLC_HH_20240510072932_20240510072959,20830c02-63b9-4368-add6-0272c9ce30b3,2024-05-10T07:29:45.336563Z,2024-05-10T07:29:31.784465Z,2024-05-10T07:29:58.888662Z,136.834586205,-30.429842065,capella-10,capella,spotlight,X,9.65,HH,descending,SLC,left,37.2,210.8,0,,33.7,0.32,0.05,0.53,0.5,0.05,5010.959692835836,4999.799223490656,1,1,45,spotlight_legacy
CAPELLA_C09_SP_GEO_HH_20240504093925_20240504093954,b09b2d23-8924-4af5-b24f-72d0378711e2,2024-05-04T09:39:40.028511Z,2024-05-04T09:39:25.810105Z,2024-05-04T09:39:54.246918Z,136.83453232,-30.42985843,capella-9,capella,spotlight,X,9.65,HH,descending,GEO,left,42.9,209.8,0,,38.8,0.38,0.56,0.56,0.35,0.35,5008.395617701137,5106.058827550369,1,9,45,spotlight_legacy
CAPELLA_C10_SP_SLC_HH_20240501111442_20240501111510,0e866bf5-faf4-4d53-b5fc-267281af8c36,2024-05-01T11:14:56.221404Z,2024-05-01T11:14:42.499489Z,2024-05-01T11:15:09.943320Z,136.834563565,-30.42982833,capella-10,capella,spotlight,X,9.65,HH,descending,SLC,left,38.4,210.7,0,,34.8,0.32,0.05,0.51,0.48,0.05,5011.243645420982,5000.188873002955,1,1,45,spotlight_legacy
CAPELLA_C10_SP_GEO_HH_20240509150102_20240509150132,15feee38-0379-4a67-b447-c70d4d5de01b,2024-05-09T15:01:17.442776Z,2024-05-09T15:01:02.978230Z,2024-05-09T15:01:31.907323Z,-75.52301894,35.268597355,capella-10,capella,spotlight,X,9.65,HH,descending,GEO,right,42.6,22.5,0.1,,38.4,0.38,0.56,0.56,0.36,0.36,5003.369209986392,5141.657416584016,1,9,45,spotlight_legacy
CAPELLA_C10_SP_SLC_HH_20240509150102_20240509150132,15feee38-0379-4a67-b447-c70d4d5de01b,2024-05-09T15:01:17.265316Z,2024-05-09T15:01:02.623274Z,2024-05-09T15:01:31.907359Z,-75.52329331000001,35.268202755,capella-10,capella,spotlight,X,9.65,HH,descending,SLC,right,42.6,22.5,0.1,,38.4,0.32,0.05,0.47,0.44,0.05,5011.363356077231,5000.393632703133,1,1,45,spotlight_legacy
CAPELLA_C09_SP_SLC_HH_20240430113807_20240430113835,4cfe13f9-f075-4b8f-bf5f-6557e529eeee,2024-04-30T11:38:21.472309Z,2024-04-30T11:38:07.564746Z,2024-04-30T11:38:35.379872Z,118.770995325,-23.183874075,capella-9,capella,spotlight,X,9.65,HH,descending,SLC,left,41.4,217.5,0,,37.5,0.32,0.05,0.48,0.45,0.05,5011.597815347577,5000.097907328402,1,1,45,spotlight_legacy
CAPELLA_C09_SP_GEO_HH_20240426203259_20240426203333,3ae97320-7006-44d3-a01b-fab9131dd151,2024-04-26T20:33:16.050185Z,2024-04-26T20:32:59.430929Z,2024-04-26T20:33:32.669442Z,132.911398055,-12.684221805,capella-9,capella,spotlight,X,9.65,HH,ascending,GEO,left,51.9,136.5,0,,46.4,0.38,0.56,0.48,0.31,0.31,5005.909502221855,5092.4839166143065,1,9,45,spotlight_legacy
CAPELLA_C09_SP_SLC_HH_20240426203259_20240426203333,3ae97320-7006-44d3-a01b-fab9131dd151,2024-04-26T20:33:16.050232Z,2024-04-26T20:32:59.352264Z,2024-04-26T20:33:32.748200Z,132.91134629,-12.68418539,capella-9,capella,spotlight,X,9.65,HH,ascending,SLC,left,51.9,136.5,0,,46.4,0.32,0.05,0.4,0.38,0.05,5011.525286533239,4999.966200695619,1,1,45,spotlight_legacy
CAPELLA_C10_SP_SLC_HH_20240420232716_20240420232749,78ca5135-3f51-4090-8c19-afc94e5f67ca,2024-04-20T23:27:32.589176Z,2024-04-20T23:27:15.801651Z,2024-04-20T23:27:49.376701Z,132.911353785,-12.68417856,capella-10,capella,spotlight,X,9.65,HH,ascending,SLC,left,50.8,136.6,0,,45.3,0.32,0.05,0.41,0.39,0.05,5011.34682631165,5000.037560843672,1,1,45,spotlight_legacy
CAPELLA_C10_SP_GEO_HH_20240422145502_20240422145529,005e96f2-79c5-4dda-9593-f07d7c2b3cb9,2024-04-22T14:55:15.677156Z,2024-04-22T14:55:02.409688Z,2024-04-22T14:55:28.944624Z,136.83450929,-30.42986965,capella-10,capella,spotlight,X,9.65,HH,descending,GEO,left,35.1,211,0,,31.9,0.38,0.56,0.66,0.35,0.35,5019.891922281526,5136.174059376048,1,9,45,spotlight_legacy
CAPELLA_C10_SP_GEO_HH_20240419163527_20240419163555,b8b7a935-7b31-4dcb-af34-27b467414a50,2024-04-19T16:35:41.285748Z,2024-04-19T16:35:27.392271Z,2024-04-19T16:35:55.179226Z,118.770742275,-23.184013285,capella-10,capella,spotlight,X,9.65,HH,descending,GEO,left,39.3,217.3,0,,35.6,0.38,0.56,0.6,0.35,0.35,5020.183035369399,5008.791497306618,1,9,45,spotlight_legacy
CAPELLA_C10_SP_SLC_HH_20240422145502_20240422145529,005e96f2-79c5-4dda-9593-f07d7c2b3cb9,2024-04-22T14:55:15.676290Z,2024-04-22T14:55:02.331168Z,2024-04-22T14:55:29.021413Z,136.834562425,-30.42983184,capella-10,capella,spotlight,X,9.65,HH,descending,SLC,left,35.1,211,0,,31.9,0.32,0.05,0.55,0.52,0.05,5018.579677312569,4999.979701957225,1,1,45,spotlight_legacy
CAPELLA_C10_SP_GEO_HH_20240420232716_20240420232749,78ca5135-3f51-4090-8c19-afc94e5f67ca,2024-04-20T23:27:32.586888Z,2024-04-20T23:27:15.878394Z,2024-04-20T23:27:49.295383Z,132.91163677999998,-12.684472445,capella-10,capella,spotlight,X,9.65,HH,ascending,GEO,left,50.8,136.6,0,,45.3,0.38,0.56,0.49,0.31,0.31,5006.709753333478,5167.0552337539475,1,9,45,spotlight_legacy
CAPELLA_C10_SP_SLC_HH_20240419163527_20240419163555,b8b7a935-7b31-4dcb-af34-27b467414a50,2024-04-19T16:35:41.283709Z,2024-04-19T16:35:27.308056Z,2024-04-19T16:35:55.259363Z,118.77099093,-23.183874375000002,capella-10,capella,spotlight,X,9.65,HH,descending,SLC,left,39.3,217.3,0,,35.6,0.32,0.05,0.5,0.47,0.05,5016.792300163617,4999.813513962941,1,1,45,spotlight_legacy
CAPELLA_C10_SP_SLC_HH_20240418164135_20240418164204,2b7cbb14-6271-494f-a3cd-d23937400611,2024-04-18T16:41:49.388394Z,2024-04-18T16:41:34.914686Z,2024-04-18T16:42:03.862102Z,136.834566185,-30.429829465,capella-10,capella,spotlight,X,9.65,HH,descending,SLC,left,41.2,209.8,0,,37.1,0.32,0.05,0.48,0.46,0.05,5011.16735607304,4999.985460688969,1,1,45,spotlight_legacy
CAPELLA_C10_SP_GEO_HH_20240418164135_20240418164204,2b7cbb14-6271-494f-a3cd-d23937400611,2024-04-18T16:41:49.293701Z,2024-04-18T16:41:34.914650Z,2024-04-18T16:42:03.672752Z,136.83452861,-30.429860410000003,capella-10,capella,spotlight,X,9.65,HH,descending,GEO,left,41.2,209.8,0,,37.1,0.38,0.56,0.58,0.35,0.35,5009.725103133076,5059.532740724098,1,9,45,spotlight_legacy
CAPELLA_C09_SP_SLC_HH_20240412024706_20240412024739,67e92133-0876-45f4-b71e-749f968aa15e,2024-04-12T02:47:22.655634Z,2024-04-12T02:47:05.920884Z,2024-04-12T02:47:39.390384Z,132.911364915,-12.684166075,capella-9,capella,spotlight,X,9.65,HH,ascending,SLC,left,51.9,136.7,0,,46.3,0.32,0.05,0.4,0.38,0.05,5011.512830933898,4999.993179788959,1,1,45,spotlight_legacy
