stac_id,super_classe,confianca,center_lat,center_lon,stac_browser_link
CAPELLA_C14_SP_SLC_HH_20240712122324_20240712122353,nao_urbano,0.6024,19.40479788,-155.28663241,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-07/capella-open-data-2024-07-12/CAPELLA_C14_SP_SLC_HH_20240712122324_20240712122353/CAPELLA_C14_SP_SLC_HH_20240712122324_20240712122353.json
CAPELLA_C14_SP_GEO_HH_20240707201318_20240707201326,nao_urbano,0.8016,34.83284233,-118.07249191,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-07/capella-open-data-2024-07-07/CAPELLA_C14_SP_GEO_HH_20240707201318_20240707201326/CAPELLA_C14_SP_GEO_HH_20240707201318_20240707201326.json
CAPELLA_C14_SP_GEO_HH_20240709152637_20240709152711,nao_urbano,0.6061,39.53345922,-121.515445855,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-07/capella-open-data-2024-07-09/CAPELLA_C14_SP_GEO_HH_20240709152637_20240709152711/CAPELLA_C14_SP_GEO_HH_20240709152637_20240709152711.json
CAPELLA_C14_SP_GEO_HH_20240708074950_20240708075002,urbano,0.6072,-23.18328694,118.77075154,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-07/capella-open-data-2024-07-08/CAPELLA_C14_SP_GEO_HH_20240708074950_20240708075002/CAPELLA_C14_SP_GEO_HH_20240708074950_20240708075002.json
CAPELLA_C14_SP_SLC_HH_20240707175420_20240707175430,urbano,0.6077,-23.18293453,118.77106146,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-07/capella-open-data-2024-07-07/CAPELLA_C14_SP_SLC_HH_20240707175420_20240707175430/CAPELLA_C14_SP_SLC_HH_20240707175420_20240707175430.json
CAPELLA_C14_SP_SLC_HH_20240707201318_20240707201326,nao_urbano,0.8016,34.832800325,-118.072460085,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-07/capella-open-data-2024-07-07/CAPELLA_C14_SP_SLC_HH_20240707201318_20240707201326/CAPELLA_C14_SP_SLC_HH_20240707201318_20240707201326.json
CAPELLA_C14_SP_GEO_HH_20240707175420_20240707175430,urbano,0.6077,-23.183292305,118.771290705,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-07/capella-open-data-2024-07-07/CAPELLA_C14_SP_GEO_HH_20240707175420_20240707175430/CAPELLA_C14_SP_GEO_HH_20240707175420_20240707175430.json
CAPELLA_C14_SP_SLC_HH_20240706182021_20240706182055,nao_urbano,0.606,39.53440241,-121.51578151,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-07/capella-open-data-2024-07-06/CAPELLA_C14_SP_SLC_HH_20240706182021_20240706182055/CAPELLA_C14_SP_SLC_HH_20240706182021_20240706182055.json
CAPELLA_C14_SP_SLC_HH_20240704212506_20240704212514,nao_urbano,1.0,34.832800825,-118.07246006,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-07/capella-open-data-2024-07-04/CAPELLA_C14_SP_SLC_HH_20240704212506_20240704212514/CAPELLA_C14_SP_SLC_HH_20240704212506_20240704212514.json
CAPELLA_C14_SP_GEO_HH_20240706182021_20240706182055,nao_urbano,0.606,39.53388456,-121.515847375,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-07/capella-open-data-2024-07-06/CAPELLA_C14_SP_GEO_HH_20240706182021_20240706182055/CAPELLA_C14_SP_GEO_HH_20240706182021_20240706182055.json
CAPELLA_C14_SP_GEO_HH_20240704212506_20240704212514,nao_urbano,1.0,34.831987854999994,-118.07325442,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-07/capella-open-data-2024-07-04/CAPELLA_C14_SP_GEO_HH_20240704212506_20240704212514/CAPELLA_C14_SP_GEO_HH_20240704212506_20240704212514.json
CAPELLA_C14_SP_GEO_HH_20240704190607_20240704190618,urbano,0.6071,-23.18336912,118.77137455,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-07/capella-open-data-2024-07-04/CAPELLA_C14_SP_GEO_HH_20240704190607_20240704190618/CAPELLA_C14_SP_GEO_HH_20240704190607_20240704190618.json
CAPELLA_C14_SP_SLC_HH_20240703155839_20240703155908,nao_urbano,0.7985,19.404798855000003,-155.286631565,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-07/capella-open-data-2024-07-03/CAPELLA_C14_SP_SLC_HH_20240703155839_20240703155908/CAPELLA_C14_SP_SLC_HH_20240703155839_20240703155908.json
CAPELLA_C14_SP_GEO_HH_20240703155839_20240703155908,nao_urbano,0.7985,19.404815415,-155.286490645,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-07/capella-open-data-2024-07-03/CAPELLA_C14_SP_GEO_HH_20240703155839_20240703155908/CAPELLA_C14_SP_GEO_HH_20240703155839_20240703155908.json
CAPELLA_C14_SP_SLC_HH_20240629112511_20240629112523,urbano,0.6074,-23.182950655,118.77095086,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-29/CAPELLA_C14_SP_SLC_HH_20240629112511_20240629112523/CAPELLA_C14_SP_SLC_HH_20240629112511_20240629112523.json
CAPELLA_C14_SP_SLC_HH_20240630171031_20240630171100,nao_urbano,0.7992,19.404803075,-155.286623395,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-30/CAPELLA_C14_SP_SLC_HH_20240630171031_20240630171100/CAPELLA_C14_SP_SLC_HH_20240630171031_20240630171100.json
CAPELLA_C14_SP_SLC_HH_20240701201753_20240701201804,urbano,0.6071,-23.18293413,118.77106197,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-07/capella-open-data-2024-07-01/CAPELLA_C14_SP_SLC_HH_20240701201753_20240701201804/CAPELLA_C14_SP_SLC_HH_20240701201753_20240701201804.json
CAPELLA_C14_SP_GEO_HH_20240629112511_20240629112523,urbano,0.6074,-23.183280625,118.770769495,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-29/CAPELLA_C14_SP_GEO_HH_20240629112511_20240629112523/CAPELLA_C14_SP_GEO_HH_20240629112511_20240629112523.json
CAPELLA_C14_SP_SLC_HH_20240704190607_20240704190618,urbano,0.6071,-23.182932955,118.7710607,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-07/capella-open-data-2024-07-04/CAPELLA_C14_SP_SLC_HH_20240704190607_20240704190618/CAPELLA_C14_SP_SLC_HH_20240704190607_20240704190618.json
CAPELLA_C14_SP_GEO_HH_20240630171031_20240630171100,nao_urbano,0.7992,19.40481476,-155.28648924499998,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-30/CAPELLA_C14_SP_GEO_HH_20240630171031_20240630171100/CAPELLA_C14_SP_GEO_HH_20240630171031_20240630171100.json
CAPELLA_C14_SP_GEO_HH_20240628234837_20240628234845,nao_urbano,0.8015,34.832844120000004,-118.072495205,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-28/CAPELLA_C14_SP_GEO_HH_20240628234837_20240628234845/CAPELLA_C14_SP_GEO_HH_20240628234837_20240628234845.json
CAPELLA_C14_SP_SLC_HH_20240701223651_20240701223659,nao_urbano,0.8015,34.832800365,-118.07246021,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-07/capella-open-data-2024-07-01/CAPELLA_C14_SP_SLC_HH_20240701223651_20240701223659/CAPELLA_C14_SP_SLC_HH_20240701223651_20240701223659.json
CAPELLA_C14_SP_GEO_HH_20240701201753_20240701201804,urbano,0.6071,-23.183293050000003,118.77128968,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-07/capella-open-data-2024-07-01/CAPELLA_C14_SP_GEO_HH_20240701201753_20240701201804/CAPELLA_C14_SP_GEO_HH_20240701201753_20240701201804.json
CAPELLA_C14_SP_GEO_HH_20240701223651_20240701223659,nao_urbano,0.8015,34.83284305,-118.07249395,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-07/capella-open-data-2024-07-01/CAPELLA_C14_SP_GEO_HH_20240701223651_20240701223659/CAPELLA_C14_SP_GEO_HH_20240701223651_20240701223659.json
CAPELLA_C14_SP_SLC_HH_20240628234837_20240628234845,nao_urbano,0.8015,34.832800835,-118.07245989,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-28/CAPELLA_C14_SP_SLC_HH_20240628234837_20240628234845/CAPELLA_C14_SP_SLC_HH_20240628234837_20240628234845.json
CAPELLA_C14_SP_SLC_HH_20240628212938_20240628212948,urbano,0.605,-23.18293297,118.771060705,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-28/CAPELLA_C14_SP_SLC_HH_20240628212938_20240628212948/CAPELLA_C14_SP_SLC_HH_20240628212938_20240628212948.json
CAPELLA_C14_SP_GEO_HH_20240628212938_20240628212948,urbano,0.605,-23.18337014,118.77137357,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-28/CAPELLA_C14_SP_GEO_HH_20240628212938_20240628212948/CAPELLA_C14_SP_GEO_HH_20240628212938_20240628212948.json
CAPELLA_C14_SP_GEO_HH_20240628125620_20240628125651,urbano,0.6014,-23.18350038,118.771239765,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-28/CAPELLA_C14_SP_GEO_HH_20240628125620_20240628125651/CAPELLA_C14_SP_GEO_HH_20240628125620_20240628125651.json
CAPELLA_C10_SP_GEO_HH_20240627162715_20240627162745,nao_urbano,0.8019,19.40480818,-155.28653522000002,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-27/CAPELLA_C10_SP_GEO_HH_20240627162715_20240627162745/CAPELLA_C10_SP_GEO_HH_20240627162715_20240627162745.json
CAPELLA_C10_SP_SLC_HH_20240627162715_20240627162745,nao_urbano,0.8019,19.4047996,-155.28664509499998,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-27/CAPELLA_C10_SP_SLC_HH_20240627162715_20240627162745/CAPELLA_C10_SP_SLC_HH_20240627162715_20240627162745.json
CAPELLA_C14_SP_SLC_HH_20240628125620_20240628125651,urbano,0.6014,-23.18393067,118.77106023,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-28/CAPELLA_C14_SP_SLC_HH_20240628125620_20240628125651/CAPELLA_C14_SP_SLC_HH_20240628125620_20240628125651.json
CAPELLA_C14_SP_GEO_HH_20240627182210_20240627182238,nao_urbano,0.7998,19.404815635,-155.286490765,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-27/CAPELLA_C14_SP_GEO_HH_20240627182210_20240627182238/CAPELLA_C14_SP_GEO_HH_20240627182210_20240627182238.json
CAPELLA_C14_SP_SLC_HH_20240627182210_20240627182238,nao_urbano,0.7998,19.404844985,-155.28658557,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-27/CAPELLA_C14_SP_SLC_HH_20240627182210_20240627182238/CAPELLA_C14_SP_SLC_HH_20240627182210_20240627182238.json
CAPELLA_C14_SP_SLC_HH_20240626041819_20240626041848,nao_urbano,0.8008,19.40473793,-155.286586745,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-26/CAPELLA_C14_SP_SLC_HH_20240626041819_20240626041848/CAPELLA_C14_SP_SLC_HH_20240626041819_20240626041848.json
CAPELLA_C14_SP_SLC_HH_20240620064136_20240620064205,nao_urbano,0.7994,19.40475774,-155.286611665,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-20/CAPELLA_C14_SP_SLC_HH_20240620064136_20240620064205/CAPELLA_C14_SP_SLC_HH_20240620064136_20240620064205.json
CAPELLA_C10_SP_SLC_HH_20240625193854_20240625193927,nao_urbano,1.0,-12.684190225,132.911341295,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-25/CAPELLA_C10_SP_SLC_HH_20240625193854_20240625193927/CAPELLA_C10_SP_SLC_HH_20240625193854_20240625193927.json
CAPELLA_C14_SP_GEO_HH_20240623052958_20240623053027,nao_urbano,0.8,19.403969455,-155.287252815,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-23/CAPELLA_C14_SP_GEO_HH_20240623052958_20240623053027/CAPELLA_C14_SP_GEO_HH_20240623052958_20240623053027.json
CAPELLA_C10_SP_GEO_HH_20240625193854_20240625193927,nao_urbano,1.0,-12.684474255,132.911637195,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-25/CAPELLA_C10_SP_GEO_HH_20240625193854_20240625193927/CAPELLA_C10_SP_GEO_HH_20240625193854_20240625193927.json
CAPELLA_C14_SP_SLC_HH_20240623052958_20240623053027,nao_urbano,0.8,19.40475689,-155.28661246,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-23/CAPELLA_C14_SP_SLC_HH_20240623052958_20240623053027/CAPELLA_C14_SP_SLC_HH_20240623052958_20240623053027.json
CAPELLA_C14_SP_SLC_HH_20240622151942_20240622152013,urbano,0.6051,-23.183874255,118.770991355,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-22/CAPELLA_C14_SP_SLC_HH_20240622151942_20240622152013/CAPELLA_C14_SP_SLC_HH_20240622151942_20240622152013.json
CAPELLA_C14_SP_GEO_HH_20240626041819_20240626041848,nao_urbano,0.8008,19.403969995,-155.28725423,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-26/CAPELLA_C14_SP_GEO_HH_20240626041819_20240626041848/CAPELLA_C14_SP_GEO_HH_20240626041819_20240626041848.json
CAPELLA_C14_SP_GEO_HH_20240622151942_20240622152013,urbano,0.6051,-23.1840338,118.770809,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-22/CAPELLA_C14_SP_GEO_HH_20240622151942_20240622152013/CAPELLA_C14_SP_GEO_HH_20240622151942_20240622152013.json
CAPELLA_C14_SP_GEO_HH_20240620064136_20240620064205,nao_urbano,0.7994,19.404759115,-155.286501965,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-20/CAPELLA_C14_SP_GEO_HH_20240620064136_20240620064205/CAPELLA_C14_SP_GEO_HH_20240620064136_20240620064205.json
CAPELLA_C14_SP_SLC_HH_20240619163124_20240619163154,urbano,0.6018,-23.183895005,118.771017825,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-19/CAPELLA_C14_SP_SLC_HH_20240619163124_20240619163154/CAPELLA_C14_SP_SLC_HH_20240619163124_20240619163154.json
CAPELLA_C09_SP_SLC_HH_20240617144633_20240617144659,nao_urbano,0.8027,-30.42982657,136.834564115,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-17/CAPELLA_C09_SP_SLC_HH_20240617144633_20240617144659/CAPELLA_C09_SP_SLC_HH_20240617144633_20240617144659.json
CAPELLA_C14_SP_GEO_HH_20240619163124_20240619163154,urbano,0.6018,-23.184032525,118.77080863,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-19/CAPELLA_C14_SP_GEO_HH_20240619163124_20240619163154/CAPELLA_C14_SP_GEO_HH_20240619163124_20240619163154.json
CAPELLA_C14_SP_SLC_HH_20240617075329_20240617075357,nao_urbano,0.7995,19.40475685,-155.286612505,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-17/CAPELLA_C14_SP_SLC_HH_20240617075329_20240617075357/CAPELLA_C14_SP_SLC_HH_20240617075329_20240617075357.json
CAPELLA_C09_SP_GEO_HH_20240617144633_20240617144659,nao_urbano,0.8027,-30.429865730000003,136.83451832,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-17/CAPELLA_C09_SP_GEO_HH_20240617144633_20240617144659/CAPELLA_C09_SP_GEO_HH_20240617144633_20240617144659.json
CAPELLA_C14_SP_GEO_HH_20240617075329_20240617075357,nao_urbano,0.7995,19.404751145,-155.28650972,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-17/CAPELLA_C14_SP_GEO_HH_20240617075329_20240617075357/CAPELLA_C14_SP_GEO_HH_20240617075329_20240617075357.json
CAPELLA_C14_SP_GEO_HH_20240614090521_20240614090549,nao_urbano,0.7998,19.40475353,-155.28650847,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-14/CAPELLA_C14_SP_GEO_HH_20240614090521_20240614090549/CAPELLA_C14_SP_GEO_HH_20240614090521_20240614090549.json
CAPELLA_C10_SP_GEO_HH_20240612090414_20240612090444,nao_urbano,0.8003,19.405341965,-155.28608466999998,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-12/CAPELLA_C10_SP_GEO_HH_20240612090414_20240612090444/CAPELLA_C10_SP_GEO_HH_20240612090414_20240612090444.json
CAPELLA_C14_SP_SLC_HH_20240614090521_20240614090549,nao_urbano,0.7998,19.40479827,-155.28666144,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-14/CAPELLA_C14_SP_SLC_HH_20240614090521_20240614090549/CAPELLA_C14_SP_SLC_HH_20240614090521_20240614090549.json
CAPELLA_C10_SP_SLC_HH_20240612090414_20240612090444,nao_urbano,0.8003,19.404858665,-155.286605365,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-12/CAPELLA_C10_SP_SLC_HH_20240612090414_20240612090444/CAPELLA_C10_SP_SLC_HH_20240612090414_20240612090444.json
CAPELLA_C14_SP_SLC_VV_20240608081045_20240608081110,nao_urbano,0.7992,34.803476095,-118.068166115,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-08/CAPELLA_C14_SP_SLC_VV_20240608081045_20240608081110/CAPELLA_C14_SP_SLC_VV_20240608081045_20240608081110.json
CAPELLA_C14_SP_SLC_HH_20240607024429_20240607024457,nao_urbano,0.7989,19.40479949,-155.286634195,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-07/CAPELLA_C14_SP_SLC_HH_20240607024429_20240607024457/CAPELLA_C14_SP_SLC_HH_20240607024429_20240607024457.json
CAPELLA_C09_SP_GEO_HH_20240605032146_20240605032214,nao_urbano,0.5905,35.268597715,-75.52301392000001,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-05/CAPELLA_C09_SP_GEO_HH_20240605032146_20240605032214/CAPELLA_C09_SP_GEO_HH_20240605032146_20240605032214.json
CAPELLA_C14_SP_GEO_VV_20240608081045_20240608081110,nao_urbano,0.7992,34.80261473,-118.069013895,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-08/CAPELLA_C14_SP_GEO_VV_20240608081045_20240608081110/CAPELLA_C14_SP_GEO_VV_20240608081045_20240608081110.json
CAPELLA_C14_SP_GEO_HH_20240607024429_20240607024457,nao_urbano,0.7989,19.40481858,-155.286490855,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-07/CAPELLA_C14_SP_GEO_HH_20240607024429_20240607024457/CAPELLA_C14_SP_GEO_HH_20240607024429_20240607024457.json
CAPELLA_C14_SP_SLC_HH_20240604035617_20240604035645,nao_urbano,0.7987,19.40479798,-155.2866322,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-04/CAPELLA_C14_SP_SLC_HH_20240604035617_20240604035645/CAPELLA_C14_SP_SLC_HH_20240604035617_20240604035645.json
CAPELLA_C09_SP_SLC_HH_20240605112941_20240605113010,nao_urbano,0.8003,19.404825525,-155.286569605,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-05/CAPELLA_C09_SP_SLC_HH_20240605112941_20240605113010/CAPELLA_C09_SP_SLC_HH_20240605112941_20240605113010.json
CAPELLA_C09_SP_SLC_HH_20240605032146_20240605032214,nao_urbano,0.5905,35.268192445,-75.5232681,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-05/CAPELLA_C09_SP_SLC_HH_20240605032146_20240605032214/CAPELLA_C09_SP_SLC_HH_20240605032146_20240605032214.json
CAPELLA_C14_SP_GEO_HH_20240604035617_20240604035645,nao_urbano,0.7987,19.405592675,-155.287365225,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-04/CAPELLA_C14_SP_GEO_HH_20240604035617_20240604035645/CAPELLA_C14_SP_GEO_HH_20240604035617_20240604035645.json
CAPELLA_C14_SP_SLC_HH_20240610013244_20240610013313,nao_urbano,0.7983,19.404799455000003,-155.28663416,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-10/CAPELLA_C14_SP_SLC_HH_20240610013244_20240610013313/CAPELLA_C14_SP_SLC_HH_20240610013244_20240610013313.json
CAPELLA_C09_SP_GEO_HH_20240605112941_20240605113010,nao_urbano,0.8003,19.4053432,-155.28608428,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-05/CAPELLA_C09_SP_GEO_HH_20240605112941_20240605113010/CAPELLA_C09_SP_GEO_HH_20240605112941_20240605113010.json
CAPELLA_C14_SP_SLC_HH_20240601234211_20240601234242,urbano,0.6083,-23.183875525,118.770990215,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-01/CAPELLA_C14_SP_SLC_HH_20240601234211_20240601234242/CAPELLA_C14_SP_SLC_HH_20240601234211_20240601234242.json
